Taxonomy	C1	C2	C3	Y1	Y2	Y3
Lacusarxvirus	0	0	0	0	0	0
Lafunavirus	0	0	0	0	0	0
Lagaffevirus	0	0	0	0	0	0
Lagovirus	0	0	0	0	0	0
Lahcomavirus	0	0	0	0	0	0
Lahexavirus	0	0	0	0	0	0
Lahndsivirus	0	0	0	0	4	0
Laimuvirus	0	0	0	0	0	0
Lakivirus	0	0	0	0	0	0
Lambavirus	0	0	0	0	0	0
Lambdaarterivirus	0	0	0	0	0	0
Lambdapapillomavirus	0	0	0	0	0	0
Lambdatorquevirus	0	0	0	0	0	0
Lambdavirus	0	0	0	0	0	0
Lambovirus	0	0	0	0	0	0
Laminvirus	0	0	0	0	0	0
Lanavirus	0	0	0	0	0	0
Lancefieldella	7	4	5	32	29	3
Lapidilactobacillus	0	0	0	0	0	0
Laribacter	0	0	2	0	1	5
Larkinella	2	6	0	0	0	1
Larmunavirus	0	0	0	0	0	0
Laroyevirus	0	0	0	0	0	0
Lasallevirus	0	0	0	0	0	0
Lastavirus	0	0	0	0	0	0
Latilactobacillus	0	3	0	0	3	4
Latrobevirus	0	0	0	0	0	0
Laulavirus	0	0	0	0	0	0
Lautropia	8	4	2	0	1	0
Lauvirus	0	0	0	0	0	0
Lavrentievavirus	0	0	0	0	0	0
Lawsonella	1	0	0	0	0	1
Lawsonia	0	0	1	0	0	0
Lawsonibacter	707	547	396	7	57	98
Lazarusvirus	0	0	0	0	0	0
Lazuovirus	0	0	0	0	0	0
Leadbettera	1	1	0	0	0	0
Leadbetterella	0	1	0	0	2	0
Lebotivirus	0	0	0	0	0	0
Lebriduvirus	0	0	0	0	0	0
Leclercia	18	11	6	0	0	1
Ledantevirus	0	0	0	0	0	0
Lederbergia	0	0	0	0	0	0
Lederbergvirus	0	0	0	0	0	0
Leefvirus	0	0	0	0	0	0
Leeuwenhoekiella	0	1	0	0	3	0
Legionella	0	5	1	3	2	7
Leicestervirus	0	0	0	0	0	0
Leifsonia	9	9	16	2	5	2
Leishmania	3	1	2	3	3	6
Leishmaniavirus	0	0	0	0	0	0
Leisingera	17	13	19	0	0	4
Lelliottia	5	2	8	0	0	1
Leminorella	2	2	11	0	0	0
Lentavirus	0	0	0	0	1	0
Lentibacillus	0	0	1	1	0	4
Lentibacter	0	0	0	0	0	0
Lentilactobacillus	0	3	0	0	3	2
Lentilitoribacter	0	0	0	0	0	2
Lentimonavirus	0	0	0	0	0	0
Lentinuvirus	0	0	0	0	0	0
Lentisphaera	0	0	0	0	0	0
Lentivirus	0	0	0	0	0	0
Lentzea	3	2	0	1	0	4
Lenusvirus	0	0	0	0	0	0
Leocovirus	0	0	0	0	0	0
Leonardvirus	0	0	0	0	0	0
Leporipoxvirus	0	0	0	0	0	0
Leptodesmis	0	6	0	0	0	0
Leptogranulimonas	7	6	19	13	7	9
Leptolyngbya	2	0	10	0	0	0
Leptospira	0	5	0	4	4	4
Leptospirillum	0	0	8	0	0	0
Leptothermofonsia	0	0	0	0	0	10
Leptothrix	0	0	3	0	0	0
Leptotrichia	0	8	0	3	10	18
Lessievirus	0	0	0	0	0	0
Leucobacter	22	20	17	8	1	4
Leuconostoc	0	1	0	6	20	251
Leucotheavirus	0	0	0	0	0	0
Levilactobacillus	6	6	6	1	13	2
Levyella	2	3	1	1	1	4
Lewinella	0	0	0	0	0	0
Liaoningvirus	0	0	0	0	0	0
Libanvirus	0	0	0	0	0	0
Liberibacter	0	6	3	0	0	0
Libingvirus	0	0	0	0	0	0
Lichenicoccus	3	0	1	0	0	1
Lichenicola	2	3	2	0	0	0
Lichenihabitans	0	0	0	0	0	0
Lidleunavirus	0	0	0	0	0	0
Lidtloavirus	0	0	0	0	0	0
Liebevirus	0	0	0	0	0	0
Liefievirus	0	0	0	0	0	0
Lietduovirus	0	0	0	0	0	0
Lightbulbvirus	0	0	0	0	0	0
Ligilactobacillus	19	36	15	1118	51	66
Lignipirellula	4	5	2	0	0	0
Lihtdlivirus	0	0	0	0	0	0
Lihvevirus	0	0	0	0	0	0
Likavirus	0	0	0	0	0	0
Lilbeanievirus	0	0	0	0	0	0
Lillamyvirus	0	0	0	0	0	0
Lilmcdreamyvirus	0	0	0	0	0	0
Lilspottyvirus	0	0	0	0	0	0
Lilyvirus	0	0	0	0	0	0
Limaivirus	0	0	0	0	0	0
Limdunavirus	0	0	0	0	0	0
Limelightvirus	0	0	0	0	0	0
Limestonevirus	0	0	0	0	0	0
Limibacterium	2	2	1	0	0	1
Limihaloglobus	0	0	0	0	2	0
Limimaricola	1	0	0	0	0	0
Limnipivirus	0	0	0	0	0	0
Limnobacter	0	3	0	0	0	0
Limnobaculum	0	0	0	0	2	0
Limnochorda	2	5	0	1	0	0
Limnoglobus	2	0	0	1	0	0
Limnohabitans	16	3	2	0	1	6
Limnospira	0	1	0	0	0	0
Limosilactobacillus	15	211	4	117	1847	20
Lincruvirus	0	0	0	0	0	0
Lindendrivevirus	0	0	0	0	0	0
Lineavirus	0	0	0	0	0	0
Lingvirus	0	0	0	0	0	0
Lipsvirus	0	0	0	0	0	0
Liquorilactobacillus	1	2	0	0	1	0
Lirnavirus	0	0	0	0	0	0
Lirvirus	0	0	0	0	0	0
Lishizhenvirus	0	0	0	0	0	0
Listeria	1	2	0	5	18	16
Litorilituus	0	0	0	0	0	0
Litorimonas	0	0	0	0	0	0
Litorivicinus	0	0	0	0	0	0
Littlefixvirus	0	0	0	0	0	0
Litunavirus	0	0	0	0	0	0
Livupivirus	0	0	0	0	0	0
Livvievirus	0	0	0	0	0	0
Llyrvirus	0	0	0	0	0	0
Loanvirus	0	0	0	0	0	0
Lobdovirus	0	0	0	0	0	0
Locarnavirus	0	0	0	0	0	0
Lodderomyces	0	0	0	0	0	0
Loessnervirus	0	0	0	0	0	0
Loghdhuvirus	0	0	0	0	0	0
Lohmavirus	0	0	0	0	0	0
Lohngkovirus	0	0	0	0	0	0
Loigolactobacillus	0	1	1	0	0	4
Lokivirus	0	0	0	0	0	0
Loktanella	0	0	0	0	0	0
Lolavirus	0	0	0	0	0	0
Lomnativirus	0	0	0	0	0	0
Lomovskayavirus	0	0	0	0	0	0
Lonepinella	1	0	0	0	0	0
Lonfivirus	0	0	0	0	0	0
Longicatena	6	0	2	11	393	17
Longispora	3	1	1	0	0	0
Longwangvirus	0	0	0	0	0	0
Longwoodvirus	0	0	0	0	0	0
Lonsdalea	4	0	0	2	0	0
Lonzbavirus	0	0	0	0	0	0
Lophivirus	0	0	0	0	0	0
Loptevirus	0	0	0	0	0	0
Loriparvovirus	0	0	0	0	0	0
Loslovirus	0	0	0	0	0	0
Lostrhavirus	0	0	0	0	0	0
Loudonvirus	0	0	0	0	0	0
Loughboroughvirus	0	0	0	0	0	0
Lowelvirus	0	0	0	0	0	0
Lowsuvirus	0	0	0	0	0	0
Lubbockvirus	0	0	0	0	0	0
Luchadorvirus	0	0	0	0	0	0
Luckybarnesvirus	0	0	0	0	0	0
Luckytenvirus	0	0	0	0	0	0
Ludhianavirus	0	0	0	0	0	0
Ludopivirus	0	0	0	0	0	0
Ludtovirus	0	0	0	0	0	0
Lughthovirus	0	0	0	0	0	0
Lughvirus	1	0	0	0	20	0
Luhtdivirus	0	0	0	0	0	0
Lullwatervirus	0	0	0	0	0	0
Luminiphilus	2	0	0	0	0	0
Lumosvirus	0	0	0	0	0	0
Luteibacter	4	7	6	0	2	0
Luteimicrobium	1	0	0	0	0	0
Luteimonas	6	18	22	0	7	0
Luteipulveratus	0	1	0	1	0	0
Luteitalea	4	6	20	2	0	0
Luteithermobacter	0	0	0	0	2	2
Luteococcus	0	0	2	0	0	0
Luteolibacter	6	5	3	4	1	2
Luteovirus	0	0	0	0	0	0
Luthavirus	0	0	0	0	0	0
Lutibacter	0	0	1	1	0	1
Lutimonas	0	1	0	0	0	0
Luzseptimavirus	0	0	0	0	0	0
Lwoffella	0	0	0	0	0	0
Lwoffvirus	0	0	0	0	0	0
Lyctovirus	0	0	0	0	0	0
Lygehevirus	0	0	0	0	0	0
Lymphocryptovirus	0	0	0	0	0	0
Lymphocystivirus	0	0	0	0	0	0
Lyngbya	0	1	0	0	0	0
Lysinibacillus	0	15	1	11	14	14
Lysinibacter	0	1	0	0	0	0
Lysobacter	18	12	39	1	3	1
Lyssavirus	0	0	0	0	0	0
Maaswegvirus	0	0	0	0	0	0
Macanavirus	0	0	0	0	0	0
Macariavirus	0	0	0	0	0	0
Macavirus	0	0	0	0	0	0
Macdonaldcampvirus	0	0	0	0	0	0
Machinavirus	0	0	0	0	0	0
Machlomovirus	0	0	0	0	0	0
Macluravirus	0	0	0	0	0	0
Macrococcoides	0	1	0	0	1	0
Macrococcus	0	40	0	4	3	9
Macronovirus	0	0	0	0	0	0
Macropopoxvirus	0	0	0	0	0	0
Maculavirus	0	0	0	0	0	0
Maculvirus	0	0	0	0	0	0
Madalivirus	0	0	0	0	0	0
Madisduvirus	0	0	0	0	0	0
Maenadvirus	0	0	0	0	0	0
Magadivirus	0	0	0	0	0	0
Mageeibacillus	1	37	19	2	1	0
Magiavirus	0	0	0	0	0	0
Magnetococcus	0	0	0	0	0	0
Magnetospira	0	0	0	0	1	0
Magnetospirillum	1	4	0	1	6	0
Magnetovirga	0	0	0	0	0	0
Magoulivirus	0	0	0	0	0	0
Mahdsavirus	0	0	0	0	0	0
Mahella	4	1	1	0	0	0
Mahlunavirus	0	0	0	0	0	0
Mahqeavirus	0	0	0	0	0	0
Mahraivirus	0	0	0	0	0	0
Mahshuvirus	0	0	0	0	0	0
Mahstovirus	0	0	0	0	0	0
Mailhella	48	95	154	3	1	4
Maioricimonas	1	8	12	0	0	0
Majavirus	0	0	0	0	0	0
Makaravirus	0	0	0	0	0	0
Makelovirus	0	0	0	0	0	0
Malaciobacter	0	9	0	0	0	1
Malacoplasma	0	5	0	0	0	0
Malagasivirus	0	0	0	0	0	0
Malagasyrosevirus	0	0	0	0	0	0
Malassezia	1	0	0	1	2	5
Maldovirus	0	0	0	0	0	0
Mallosvirus	0	0	0	0	0	0
Maltschvirus	0	0	0	0	0	0
Mamastrovirus	0	0	0	0	0	0
Mameliella	10	1	0	0	0	0
Mammaliicoccus	0	1	0	1	5	4
Mammarenavirus	0	0	0	0	0	0
Manawavirus	0	0	0	0	0	0
Mangrovibacillus	0	0	0	0	1	0
Mangrovibacter	1	0	2	0	0	1
Mangrovibacterium	1	3	0	0	2	0
Mangrovimonas	0	0	0	0	0	0
Mangrovivirga	0	3	0	0	0	0
Manhattanvirus	0	0	0	0	0	0
Mannheimia	0	0	1	0	3	1
Manovirus	0	0	0	0	0	0
Manrohovirus	0	0	0	0	0	0
Manticavirus	0	0	0	0	0	0
Manuelvirus	0	0	0	0	0	0
Mapvirus	0	0	0	0	0	0
Marafivirus	0	0	0	0	0	0
Marasmius	0	0	0	0	0	0
Mardecavirus	0	0	0	0	0	0
Mardivirus	0	0	0	0	0	0
Mareflavirus	0	0	0	0	0	0
Marfavirus	5	0	0	0	0	0
Margaeryvirus	0	0	0	0	0	0
Maribacter	0	20	0	0	2	0
Maribellus	0	0	2	0	2	0
Maricaulis	1	5	4	0	2	0
Marichromatium	1	0	1	0	0	0
Maricurvus	2	0	1	0	0	0
Maridesulfovibrio	6	13	8	9	4	6
Marienburgvirus	0	0	0	0	0	0
Marilutibacter	1	1	0	0	0	0
Mariluticola	1	2	0	0	0	0
Marinagarivorans	0	0	0	0	0	0
Marinibacterium	12	0	10	0	0	0
Mariniblastus	0	0	0	0	0	1
Marinicauda	3	19	0	0	0	0
Marinicella	0	0	0	0	0	0
Marinicellulosiphila	0	0	0	0	0	0
Marinifilum	0	1	1	2	4	0
Mariniflexile	7	3	1	1	1	1
Marinilactibacillus	0	0	0	0	0	0
Marinilongibacter	0	0	0	0	0	3
Marinimicrobium	7	0	0	0	0	0
Mariniplasma	0	12	0	0	3	3
Marinithermus	1	0	0	0	0	0
Marinitoga	0	1	0	4	4	4
Marinobacter	28	12	18	3	6	2
Marinobacterium	7	1	2	0	0	0
Marinococcus	0	0	0	0	0	0
Marinomonas	1	1	4	0	2	1
Marinospirillum	0	0	0	0	0	0
Marinovum	1	2	1	0	0	1
Mariprofundus	0	2	0	0	2	0
Marisediminicola	4	0	0	2	0	0
Marispirochaeta	2	0	0	0	4	2
Maritalea	0	0	2	0	0	0
Marivirga	0	1	0	1	2	1
Marivita	0	1	0	0	0	0
Marivivens	1	0	0	0	0	0
Marixanthomonas	0	0	0	0	0	0
Marnavirus	0	0	0	0	0	0
Marnyiella	2	3	0	0	1	0
Marseillevirus	0	0	0	0	0	0
Marskhivirus	0	0	0	0	0	0
Marsupivirus	0	0	0	0	0	0
Martavirus	0	0	0	0	0	0
Martelella	4	6	14	0	1	1
Marthavirus	0	0	0	0	0	0
Marvinbryantia	31	29	42	107	137	109
Marvinvirus	0	0	0	0	0	0
Mascletvirus	0	0	0	0	0	0
Massilia	38	9	20	6	12	0
Massilimicrobiota	36	0	0	64	113	556
Mastadenovirus	0	0	0	0	0	0
Mastrevirus	0	0	0	0	0	0
Matervirus	0	0	0	0	0	0
Matsuvirus	0	0	0	0	0	0
Mavirus	0	0	0	0	0	0
Maxdohrnvirus	0	0	0	0	0	0
Maxrubnervirus	0	0	0	0	0	0
Mazarbulvirus	0	0	0	0	0	0
Mazuvirus	0	0	0	0	0	0
Mboquatrovirus	0	0	0	0	0	0
Mcgonagallvirus	0	0	0	0	0	0
Meadowvirus	0	0	0	0	0	0
Meblowovirus	0	0	0	0	0	0
Mechlorovirus	0	0	0	0	0	0
Mechnikovvirus	0	0	0	0	0	0
Medawarvirus	0	0	0	0	0	0
Medeavirus	0	0	0	0	0	0
Mediterraneibacter	763	2782	839	66016	67169	33263
Megabirnavirus	0	0	0	0	0	0
Megalocytivirus	0	0	0	0	0	0
Megalodesulfovibrio	3	5	0	0	1	0
Megamonas	6	20	5	4	7	278
Meganvirus	0	0	1	0	0	0
Megasphaera	27	27	1142	19	29	362
Megavirus	0	0	0	0	0	0
Megrivirus	0	0	0	0	0	0
Mehraxmevirus	0	0	0	0	0	0
Meihzavirus	0	0	0	0	0	0
Meiothermus	9	5	0	0	0	0
Mekintivirus	0	0	0	0	0	0
Melaminivora	0	2	16	0	0	1
Melbournevirus	0	0	0	0	0	0
Melianvirus	0	0	0	0	0	0
Melioribacter	0	0	2	0	0	0
Melissococcus	1	0	0	2	2	0
Melittangium	1	6	4	0	1	0
Melvirus	0	0	0	0	0	0
Mementomorivirus	0	0	0	0	0	0
Menderavirus	0	0	0	0	0	0
Menegrothvirus	0	0	0	0	0	0
Menthavirus	0	0	0	0	0	0
Mergibacter	0	0	0	0	0	0
Merhavirus	0	0	0	0	0	0
Merivirus	0	0	0	0	0	0
Mesobacillus	1	2	9	6	1	10
Mesoflavibacter	0	1	0	0	0	3
Mesomycoplasma	1	3	1	0	2	2
Mesoplasma	1	0	0	0	1	0
Mesorhizobium	68	52	96	5	10	20
Mesoterricola	8	3	2	0	0	0
Mesotoga	0	4	3	0	0	0
Metaavulavirus	0	0	0	0	0	0
Metabacillus	0	2	1	1	4	1
Metahepadnavirus	0	0	0	0	0	0
Metallibacterium	0	0	0	0	0	0
Metalloincertoparvovirus	0	0	0	0	0	0
Metallosphaera	0	0	0	0	0	0
Metallumcola	1	5	7	0	3	0
Metamorphoovirus	0	0	0	0	0	0
Metamycoplasma	0	8	0	1	3	0
Metapneumovirus	0	0	0	0	0	0
Metapseudomonas	1	5	7	0	0	2
Metarhizium	1	1	0	0	4	1
Metasolibacillus	0	0	0	0	0	0
Metavirus	0	0	0	0	0	0
Metforvirus	0	0	0	0	0	0
Methanimicrococcus	0	2	1	0	0	0
Methanobacterium	0	8	0	0	2	0
Methanobrevibacter	231	629	21	1	8	1
Methanocaldococcus	0	5	0	5	1	5
Methanocella	4	5	3	0	2	0
Methanochimaera	0	0	0	0	0	0
Methanococcoides	0	0	0	0	0	0
Methanococcus	0	0	0	0	0	0
Methanocorpusculum	1	0	1	0	0	0
Methanoculleus	0	0	1	0	0	0
Methanofervidicoccus	0	0	0	0	0	0
Methanofollis	5	1	0	0	0	0
Methanogenium	0	1	0	0	0	0
Methanohalobium	0	0	0	0	0	0
Methanohalophilus	0	0	0	0	1	0
Methanolacinia	0	1	0	0	0	1
Methanolapillus	0	1	0	0	0	0
Methanolobus	0	2	0	0	9	0
Methanomassiliicoccus	0	0	0	0	0	0
Methanomethylophilus	1	0	1	0	0	0
Methanomethylovorans	0	0	0	0	0	0
Methanomicrobium	0	0	0	0	0	0
Methanonatronarchaeum	0	0	0	0	0	0
Methanoplanus	0	0	1	0	0	0
Methanopyrus	0	0	0	0	0	0
Methanoregula	0	0	0	0	0	0
Methanosalsum	0	0	0	0	0	0
Methanosarcina	0	4	8	0	4	0
Methanosphaera	0	4	0	0	4	0
Methanosphaerula	0	0	0	0	0	0
Methanospirillum	0	0	0	0	0	0
Methanothermobacter	0	0	1	0	0	0
Methanothermococcus	0	0	0	0	0	0
Methanothrix	0	0	1	0	1	0
Methanotorris	0	0	0	0	0	0
Methovirus	0	0	0	0	0	0
Methylacidimicrobium	4	6	2	0	0	0
Methylacidiphilum (ex Ratnadevi et al. 2023)	1	0	0	0	0	0
Methylibium	5	2	2	0	0	0
Methylobacillus	1	2	0	0	2	0
Methylobacter	0	0	0	0	0	0
Methylobacterium	30	20	17	1	5	5
Methylocaldum	4	5	2	0	1	1
Methylocapsa	2	0	0	0	0	0
Methyloceanibacter	3	1	1	0	0	1
Methylocella	0	0	0	0	0	1
Methylococcus	4	14	4	5	0	0
Methylocystis	11	2	9	0	2	0
Methylogaea	4	1	6	0	0	0
Methyloligella	1	1	0	0	1	1
Methylomagnum	1	5	1	0	0	0
Methylomarinovum	1	0	0	0	1	0
Methylomarinum	0	0	0	0	0	0
Methylomicrobium	2	0	0	0	0	0
Methylomonas	8	12	3	1	3	0
Methylomusa	0	0	1	0	0	1
Methylophaga	2	0	0	0	0	0
Methylophilus	0	0	4	1	0	0
Methyloprofundus	0	1	0	0	0	0
Methyloradius	0	0	0	0	0	0
Methyloraptor	0	0	0	0	0	0
Methylorubrum	13	4	11	0	0	0
Methylosinus	14	1	0	2	0	3
Methylotenera	0	0	0	0	0	5
Methylotuvimicrobium	5	0	0	0	0	0
Methyloversatilis	4	3	2	0	0	0
Methylovirgula	13	7	7	0	0	0
Methylovorus	0	0	0	0	1	0
Methylovulum	0	0	1	0	0	0
Metrivirus	0	0	0	0	0	0
Metsavirus	0	0	0	0	0	0
Mguuvirus	0	0	0	0	0	0
Miamivirus	0	0	0	0	0	0
Micathvirus	0	0	0	0	0	0
Micavibrio	1	0	2	0	3	0
Micavirus	0	0	0	0	0	0
Microaceticoccus	0	1	1	0	3	0
Microbacterium	398	324	96	14	37	25
Microbispora	3	8	3	1	5	1
Microbulbifer	16	5	8	4	5	5
Microcella	6	1	7	0	2	2
Micrococcus	19	5	1	5	1	0
Microcoleus	0	0	0	0	0	0
Microcystis	0	2	2	0	1	2
Microlunatus	8	3	26	1	2	0
Micromonospora	133	104	106	23	15	25
Micropruina	0	1	0	0	0	0
Microscilla	0	0	0	0	0	0
Microterricola	2	0	0	0	0	0
Microtetraspora	2	2	0	2	0	0
Microvenator	0	0	0	0	0	0
Microvirga	25	5	23	6	0	0
Microvirgula	0	1	1	1	2	0
Microwolfvirus	0	0	0	0	0	0
Midgardsormrvirus	0	0	0	0	0	0
Miecznikowavirus	0	0	0	0	0	0
Mieseafarmvirus	0	0	0	0	0	0
Mihkrovirus	0	0	0	0	0	0
Miltoncavirus	0	0	0	0	2	0
Miltoncostaea	1	2	3	0	2	0
Miltonvirus	0	0	0	0	0	0
Milvetsatellite	0	0	0	0	0	0
Mimasvirus	0	0	0	0	0	0
Mimivirus	0	0	0	0	0	0
Mimoreovirus	0	0	0	0	0	0
Mincapvirus	0	0	0	0	0	0
Mingyongvirus	0	0	0	0	0	0
Minhovirus	0	0	0	0	0	0
Miniambidensovirus	0	0	0	0	0	0
Miniimonas	0	0	0	0	3	0
Miniphocaeibacter	1	4	0	0	0	0
Minipunavirus	0	0	0	0	0	0
Minisyncoccus	0	0	0	0	0	0
Minorvirus	0	0	0	0	0	0
Minovirus	0	0	0	0	0	0
Mintinovirus	0	0	0	0	0	0
Mintuvirus	0	0	0	0	0	0
Minunavirus	0	0	0	0	0	0
Minusuvirus	0	0	0	0	0	0
Minwuia	1	2	2	0	1	4
Mischivirus	0	0	0	0	0	0
Mitdiwavirus	0	0	0	0	0	0
Mithrilvirus	0	0	0	0	0	0
Mitovirus	0	0	0	0	0	0
Mivedwarsatellite	0	0	0	0	0	0
Mivirus	0	0	0	0	0	0
Mixta	4	1	0	0	0	1
Moabitevirus	0	0	0	0	0	0
Moazamivirus	0	0	0	0	0	0
Mobatvirus	0	0	0	0	0	0
Mobiluncus	1	0	0	0	0	0
Mobuvirus	0	0	0	0	0	0
Mocruvirus	0	0	0	0	0	0
Modestobacter	2	0	0	0	0	2
Moellerella	0	0	0	1	0	0
Mogibacterium	7	9	11	226	271	49
Mohonavirus	0	0	0	0	0	0
Moineauvirus	0	0	0	8	5	0
Molluscipoxvirus	0	0	0	0	0	0
Mollymurvirus	0	0	0	0	0	0
Mollyvirus	0	0	0	0	0	0
Moloevirus	0	0	0	0	0	0
Molucevirus	0	0	0	0	0	0
Monekavirus	0	0	0	0	0	0
Mongoliitalea	0	2	0	0	0	0
Monocitivirus	0	0	0	0	0	0
Monoglobus	8	3	2	103	10	17
Montyvirus	0	0	0	0	0	0
Mooglevirus	0	0	0	0	0	0
Moomoovirus	0	0	0	0	0	0
Moonbeamvirus	0	0	0	0	0	0
Moonvirus	0	0	0	0	0	0
Moorena	0	0	0	0	0	0
Mooreparkvirus	0	0	0	0	0	0
Moovirus	0	0	0	0	0	0
Moraxella	3	0	2	1	0	1
Morbillivirus	0	0	0	0	0	0
Morganella	110	8	25	0	2	1
Moritella	0	0	1	0	1	0
Morococcus	0	0	0	0	0	0
Morsusvirus	0	0	0	0	0	0
Mosavirus	0	0	0	0	0	0
Mosigvirus	0	0	0	0	0	0
Mosugukvirus	0	0	0	0	0	0
Motilimonas	0	0	0	0	0	0
Motiliproteus	0	0	0	1	0	0
Moturavirus	0	0	0	0	0	0
Moumouvirus	0	0	0	0	0	0
Mousrhavirus	0	0	0	0	0	0
Muarterivirus	0	0	0	0	0	0
Mucilaginibacter	9	19	13	10	6	9
Mucisphaera	1	4	0	0	0	0
Mucispirillum	0	4	0	0	0	2
Mucrahivirus	0	0	0	0	0	0
Mudcatvirus	0	0	0	0	0	0
Mufasoctovirus	0	0	0	0	0	0
Mukerjeevirus	0	0	0	0	0	0
Mulcrilevirus	0	0	0	0	0	0
Muldoonvirus	0	0	0	0	0	0
Mumia	5	1	1	2	0	0
Muminvirus	0	0	0	0	0	0
Mupapillomavirus	0	0	0	0	0	0
Murciavirus	0	0	0	0	0	0
Murdochiella	3	18	4	16	10	26
Muribaculum	11	19	9	0	1	4
Muricoccus	12	2	1	2	0	0
Muriicola	0	0	0	0	0	0
Muromegalovirus	0	0	0	0	0	0
Murrayvirus	0	0	0	0	0	0
Muscarsatellite	0	0	0	0	0	0
Muscavirus	0	0	0	0	0	0
Muscodensovirus	0	0	0	0	1	0
Mushuvirus	0	0	0	0	0	0
Musicola	0	1	0	0	0	0
Mustelpoxvirus	0	0	0	0	0	0
Mutorquevirus	0	0	0	0	0	0
Muvirus	0	0	0	0	0	0
Muyegivirus	0	0	0	0	0	0
Mycetocola	4	1	2	1	0	0
Mycetohabitans	0	0	1	0	0	0
Mycoabscvirus	0	0	0	0	0	0
Mycoavidus	5	0	0	0	3	1
Mycobacterium	69	46	106	5	11	11
Mycobacteroides	11	24	1	0	0	0
Mycoflexivirus	0	0	0	0	0	0
Mycolicibacillus	3	0	1	0	3	0
Mycolicibacter	7	10	2	0	0	0
Mycolicibacterium	51	30	63	20	13	18
Mycoplasma	0	11	0	9	6	7
Mycoplasmoides	0	0	0	2	0	0
Mycoplasmopsis	2	28	0	0	1	3
Mycoreovirus	0	0	0	0	0	0
Mycosarcoma	3	1	0	0	0	0
Mycovorax	0	0	0	0	0	0
Mydovirus	0	1	0	0	0	0
Myducvirus	0	0	0	0	0	0
Mykissvirus	0	0	0	0	0	0
Mylasvirus	0	0	0	0	0	0
Myoalterovirus	0	0	0	0	0	0
Myohalovirus	0	0	0	0	0	0
Myosmarvirus	0	0	0	0	0	0
Myradeevirus	0	0	0	0	0	0
Myriavirus	0	0	0	0	0	0
Myrnavirus	0	0	0	0	0	0
Myroides	0	0	0	0	5	0
Myunavirus	0	0	0	0	0	0
Myxococcus	15	10	1	3	3	4
Myxoctovirus	0	0	0	0	0	0
Naasia	0	0	2	1	0	0
Nacovirus	0	0	0	0	0	0
Nadsecevirus	0	0	0	0	0	0
Naegleria	0	0	0	0	0	0
Naesvirus	0	0	0	0	0	0
Nahantvirus	0	0	0	0	0	0
Nakamurella	3	11	21	1	1	0
Nakaseomyces	0	0	0	0	0	0
Namakavirus	0	0	0	0	0	0
Namazuvirus	0	0	0	0	0	0
Nampongvirus	0	0	0	0	0	0
Nanchangia	0	1	0	0	4	0
Nanditavirus	0	0	0	0	0	0
Nanhaivirus	0	0	0	0	0	0
Nanhuvirus	0	0	0	0	0	0
Nankokuvirus	0	0	0	0	0	0
Nannocystis	7	4	2	4	1	0
Nanobdella	0	0	0	1	0	0
Nanovirus	0	0	0	0	0	0
Napahaivirus	0	0	0	0	0	0
Narmovirus	0	0	0	0	0	0
Narnavirus	0	0	0	0	0	0
Nasenivirus	0	0	0	0	0	0
Natevirus	0	0	0	0	0	0
Natranaeroarchaeum	0	0	0	0	0	0
Natranaerobius	0	0	0	0	0	0
Natranaerofaba	0	2	0	0	4	1
Natrarchaeobaculum	0	3	0	0	0	0
Natrialba	0	0	0	0	0	0
Natribaculum	1	0	0	0	0	0
Natrinema	2	0	0	3	1	0
Natroniella	0	6	0	0	0	0
Natronobacterium	0	1	1	0	0	0
Natronobeatus	0	0	5	2	0	0
Natronocalculus	0	0	0	0	0	0
Natronococcus	0	0	4	0	0	0
Natronoglycomyces	0	0	0	0	3	0
Natronomonas	0	1	3	0	0	0
Natrononativus	0	0	2	4	0	0
Natronorarus	1	0	0	0	0	0
Natronorubrum	1	0	0	0	0	0
Natronosalvus	0	0	5	0	0	0
Natronosporangium	18	11	3	0	2	0
Nauglamirvirus	0	0	0	0	0	0
Naumannella	0	0	0	0	0	0
Naumovozyma	0	0	1	1	0	1
Nautilia	0	0	4	0	0	0
Nazgulvirus	0	0	0	0	0	0
Ndongobacter	1	4	1	0	4	1
Nebovirus	0	0	0	0	0	0
Neferthenavirus	0	0	0	0	0	0
Negarvirus	0	0	0	0	0	0
Negevirus	0	0	0	0	0	0
Nehohpavirus	0	0	0	0	0	0
Nehpavirus	0	0	0	0	0	0
Nehumivirus	0	0	0	0	0	0
Nehwtovirus	0	0	0	0	0	0
Neisseria	24	14	37	6	11	14
Nekkelsvirus	0	0	0	0	0	0
Nematovirus	0	0	0	0	0	0
Neoasaia	0	0	0	0	0	0
Neobacillus	2	21	12	11	24	16
Neochlamydia	0	0	0	0	0	0
Neokomagataea	0	0	1	0	0	0
Neolewinella	1	0	0	0	0	0
Neomicrococcus	0	0	2	0	1	0
Neomoorella	38	6	32	1	4	0
Neopusillimonas	0	2	4	0	1	13
Neorhizobium	11	7	5	2	1	4
Neorickettsia	0	0	0	0	0	0
Neospora	0	1	0	0	0	0
Neotabrizicola	0	0	0	0	0	3
Nepovirus	0	0	0	0	0	0
Neptunevirus	0	0	0	0	0	0
Neptunicella	0	0	0	0	0	0
Neptuniibacter	0	0	0	0	0	1
Neptunomonas	0	0	0	0	4	2
Neratovirus	0	0	0	0	0	0
Nereida	0	1	0	0	0	0
