# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
PWY-6700: queuosine biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000113927	0	0
PWY-6700: queuosine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	5.20759e-05	0	7.00832e-05	0	0	5.81911e-05	0	0.000237548	0
PWY-6700: queuosine biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000125115	0	0	0	0	6.11976e-05	4.11271e-05	4.33074e-05	0
PWY-6700: queuosine biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.00014327	0	0	0	0	8.26683e-05	0	0	0
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	8.7137e-05
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00045261	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	2.53662e-05	0	0	0.000306814	0	0	3.41714e-05	3.40795e-05	0
PWY-6700: queuosine biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000113598	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	4.50748e-05	0
PWY-6703: preQ0 biosynthesis	0.000101302	0	0	9.67433e-05	0	0.000531765	0.000123562	0	0.000321526	0.000418794	0.000249785	0.000184584
PWY-6703: preQ0 biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000123562	0	0	7.49653e-05	5.16408e-05	0
PWY-6703: preQ0 biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000226012	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	4.54528e-05
PWY-6737: starch degradation V	0.000355931	3.51638e-05	0.000156547	0.000427603	0.000273813	0.000111096	0.000150397	0	0.000207862	0.000394316	0.000484882	0.000293631
PWY-6737: starch degradation V|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000301736	0	0	0	0.000143417	0	0	0	0	0	0	5.92563e-05
PWY-6737: starch degradation V|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	6.64648e-05	0	0	0	0	4.30292e-05	6.68306e-05	0	0
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	1.83619e-05
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	3.57811e-05
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	4.4007e-05	0	0	0	0	0	0.000122775	0	0
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	9.33101e-05	0.000208503	0	0	0	0	5.11057e-05	8.46938e-05	0.000455852	2.259e-05
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	1.90122e-05	0	0
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_sputorum	0	3.12731e-05	0	2.5919e-05	0	0	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	6.91683e-05	0	0	0
PWY-6737: starch degradation V|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	2.47207e-05	0	0	0	0	0	0	0	0
PWY-6803: phosphatidylcholine acyl editing	0	0	0	0.000149758	3.25125e-05	0	0	0	3.40853e-05	0.000171408	0	0
PWY-6803: phosphatidylcholine acyl editing|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	3.25125e-05	0	0	0	0	0	0	0
PWY-6897: thiamin salvage II	0.000401633	0	0.00026533	0.000280089	0.000407741	0.00033646	0.000124774	0.000297228	0.000200028	0.00037273	0.000205785	0.000219321
PWY-6897: thiamin salvage II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	8.75528e-05	0	0
PWY-6897: thiamin salvage II|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	0.000104683	0	0
PWY-6901: superpathway of glucose and xylose degradation	0	0	0	0	0	0	0	0	0	0	0	0.000163899
PWY-6936: seleno-amino acid biosynthesis	3.84958e-05	0.000214597	8.95003e-05	0.00029986	0.000351865	0.000122439	0.000285825	0.000104519	0.000315556	0.000569032	0.000534529	0.000305709
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.81682e-05
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000145871	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	7.7916e-05	0	0	0	3.63478e-05	0.000173973	0
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	1.98204e-05	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_sputorum	0	0.000163148	0	0	0	0	0	0	0	2.68418e-05	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	2.4984e-05	0	0	0	0	0.000113829	0	3.14017e-05	0
PWY-6936: seleno-amino acid biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	1.94987e-05	0	0	0	0	4.0866e-05	0	6.43135e-05	0
PWY-6936: seleno-amino acid biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.60107e-05	0	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000273371	0	0	8.12191e-05	1.17519e-05	8.54442e-05
PWY-7013: L-1,2-propanediol degradation	0.000119571	0	0	0	0.000158878	0	0	0	0	0	0	7.20905e-05
PWY-7013: L-1,2-propanediol degradation|g__Fusobacterium.s__Fusobacterium_nucleatum	7.72723e-05	0	0	0	0.000146287	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.000418915	0.000293277	0.000477867	0.000801725	0.000360894	0.00030851	0.000337874	0.000386016	0.000612948	0.000708963	0.000691768	0.000319672
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Campylobacter.s__Campylobacter_showae	3.33823e-05	0	0	0	2.92445e-05	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000371251	0	0.000161372	0	0.000260645	0	4.02124e-05	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0.000160305	8.29812e-05	0	0	2.37124e-05	0	4.55474e-05	6.02887e-05	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	9.91304e-05	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0.000121119	4.75296e-05	0	4.78992e-05	0	0	2.27064e-05	2.29974e-05	9.85656e-05	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_sputorum	0	0.000117705	0	3.69174e-05	0	0	0	0	0	3.17578e-05	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	1.83906e-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.03801e-05	0	0	0	0	3.67488e-05	2.30284e-05	4.67209e-05	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Neisseria.s__Neisseria_meningitidis	0	0	0	0	0	0	0	0	3.91363e-05	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000208534	0	0	0	0	0.000102451	0.000226586	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Oribacterium.s__Oribacterium_sinus	0	0	0	4.53875e-05	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Prevotella.s__Prevotella_oris	0	0	0	0	0	0	0	0	0	0	0	1.98942e-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Rothia.s__Rothia_dentocariosa	0	0	0	0	0	0	0	6.59476e-05	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000169796	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	3.11643e-05	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000138165	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	4.02704e-05	0	0	0.000242369	0	0	5.42913e-05	4.07685e-05	6.7926e-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.00017765	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	7.74059e-05	0	0	4.87645e-05	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	4.80452e-05	5.44856e-05
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0	0	0	0.000148479	0	0	0	0	0	0.00016974	4.82636e-05	0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	0	0	0	0.000227183	0	0	0	0	0.000140014	0.000187406	0.00012231	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0	0.000269652	0	0.000408491	0.000290697	0.00020095	0	0	0.000283117	0.000457611	0.000805089	0.000295374
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.00014929	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	5.49937e-05	4.8206e-05	0.000276867	0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	9.99239e-05	0.000158578	0	0.000452644	0	0.000115602	0	0.00016912	0.000321651	0.000409434	0.000446615	0.000241162
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	3.91755e-05	0	0	0	0	0	2.33971e-05	0.00019441	0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_sputorum	0	6.93918e-05	0	0	0	0	0	0	0	0	0	0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.90554e-05	0	0	0	0	8.35938e-05	5.47878e-05	6.00459e-05	0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	5.10271e-05	0	0	0	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0	0.000186715	0	0.000299084	0.000211065	0.000114282	0.00016538	0	0.000212226	0.00046526	0.000857876	0.00029358
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	4.60217e-05	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000116445	0	0	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	8.78589e-05	0	0	0	0	0	9.59932e-05	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	9.32484e-05	0.000117414	0.000340416	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	8.29818e-05	0	8.42841e-05	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Neisseria.s__Neisseria_subflava	0	0	0	4.69834e-05	0	0	0	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000143836	0	0	0.000117568	9.60066e-05	6.14453e-05
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	7.84831e-05	0
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	0	0.000197384	0	0	0	0	0	0	9.40471e-05	0	0	0
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	5.20711e-05	0	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage	0.00037162	0.000315574	0.00039974	0.000268227	0.000265945	0.000243342	0.000321173	0.000174308	0.000312222	0.000364796	0.000611289	0.000152411
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000213637	0	0	0	0	0	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	7.22165e-05	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.000138278	0	6.98573e-05	0	0	0	5.75542e-05	0.000242044	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000145398	0	0	0	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage	0	0	0	0.000475726	0.000299814	0.000622029	0.000231681	0	0.000270152	0.000470819	0.00071167	0.000348587
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000140788	0	0	0	0	0	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.48367e-05
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	9.62943e-05	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.000105401	0	0.000125714	0	0	9.00727e-05	4.51515e-05	0.000227352	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	6.4541e-05	0	3.08111e-05	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000162066	0	0	5.7149e-05	0	5.28905e-05
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	2.75223e-05	0
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0	0.00024428	0	0	0	0	0	0	0.000114767	0	0	0
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	6.33406e-05	0	0	0
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0	0	0	0	0	0	0	0	0.000171267	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.000817752	0.000541998	0.000456092	0.000869487	0.000622106	0.000949535	0.000613757	0.000552876	0.000908418	0.00118588	0.000851495	0.000631825
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alloprevotella.s__Alloprevotella_tannerae	5.60398e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	4.38427e-05	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	5.89604e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000481271	0	9.21807e-05	0	0.000183995	3.23944e-05	5.50973e-05	0	0	0	0	6.13234e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	3.61602e-05	0	0	0	0	2.66796e-05	5.1368e-05	3.48524e-05	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	0	9.566e-05	0	0	0	0	0	0.00013118	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_morbillorum	4.73259e-05	0	0	0	3.88407e-05	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_sanguinis	0	0	0	0	0	0	0	0	0.0001013	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	3.02999e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	3.31433e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000260084	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0.000106815	0.000125073	0.000148649	0	9.22942e-05	0	0.000144081	0.000139755	3.31273e-05	0.000313795	7.11617e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	1.72307e-05	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_sputorum	0	7.49556e-05	0	0	0	0	0	0	0	2.33731e-05	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	3.24409e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.17848e-05	0	0	0	0	0.000127061	0.000122292	8.59605e-05	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000187393	0	0	0	0	6.31739e-05	0.000227853	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	2.24322e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000491803	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_nanceiensis	0	0	0	0	3.62267e-05	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_nigrescens	8.1956e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	3.6958e-05	6.39538e-05	0.000173403	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000370103	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_gordonii	0	0	0	0	0	0	0	8.41698e-05	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000115036	0	1.89909e-05	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	7.28497e-05	0	0	0.000374186	0	0	0.00011204	3.68137e-05	9.55284e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	6.25346e-05	0	4.2912e-05	0	0	7.24298e-05	3.5356e-05	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000210962	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	8.79037e-05	0	0	8.45259e-05	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	3.59979e-05	0	0	0	0.000117354	0	0	7.15322e-05	7.72515e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	7.03571e-05	0.000644234	0	0.000429905	0.000270285	0.000468404	0.000204522	0.00012021	0.000263163	0.000396465	0.000879044	0.000412088
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	2.78261e-05	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000128521	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Campylobacter.s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	8.44529e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	0.000103699	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	3.50883e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	0.000112023	0	0	0	5.05295e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	5.47449e-05	0	0	0	0	0	0.000109115	0	1.57285e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	4.65972e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	8.22224e-05	0	9.91685e-05	0	0	0	0	6.68152e-05	3.39131e-05	0.000243282	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Solobacterium.s__Solobacterium_moorei	2.73683e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000170614	0	0	7.3852e-05	7.41155e-05	3.86528e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	2.277e-05	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	4.69239e-05	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis	0.000266618	0.000377654	0.000254191	0.000660963	0.000334517	0.000567315	0.000272743	0.000549515	0.000575902	0.000596352	0.000827697	0.000493746
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000125155	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	3.48627e-05	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	9.68328e-05	0	0	0	0	0	0	4.78297e-05	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_morbillorum	5.35425e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_sanguinis	0	0	0	0	0	0	0	0	9.31346e-05	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	4.2279e-05
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	1.58615e-05	0	0	0	0	0	6.46504e-05	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0.000134319	0	0.000120093	0	7.20005e-05	0	0	0.000103097	7.36078e-05	0.000272386	1.52411e-05
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000135753	0	0	0	0	9.22251e-05	4.41302e-05	3.27665e-05	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000101222	0	0	0	0	0	8.49924e-05	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Oribacterium.s__Oribacterium_sinus	0	0	0	2.46233e-05	0	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	2.22922e-05
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000369669	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	1.60239e-05	0	8.3251e-05	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	4.23518e-05	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0	0	1.23728e-05	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	6.57071e-05	0	0	0.000195304	0	0	0.000117236	3.51934e-05	6.39262e-05
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	7.78694e-05	0	0	0	0	0	0
