# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	1.58615e-05	0	0	0	0	0	6.46504e-05	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0.000134319	0	0.000120093	0	7.20005e-05	0	0	0.000103097	7.36078e-05	0.000272386	1.52411e-05
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000135753	0	0	0	0	9.22251e-05	4.41302e-05	3.27665e-05	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000101222	0	0	0	0	0	8.49924e-05	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Oribacterium.s__Oribacterium_sinus	0	0	0	2.46233e-05	0	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	2.22922e-05
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000369669	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	1.60239e-05	0	8.3251e-05	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	4.23518e-05	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0	0	1.23728e-05	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	6.57071e-05	0	0	0.000195304	0	0	0.000117236	3.51934e-05	6.39262e-05
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	7.78694e-05	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	0.000137262	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	5.19108e-05	5.63203e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	2.78261e-05	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000128521	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Campylobacter.s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	8.44529e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	0.000103699	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	3.50883e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	0.000112023	0	0	0	5.05295e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	5.47449e-05	0	0	0	0	0	0.000109115	0	1.57285e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	4.65972e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	8.22224e-05	0	9.91685e-05	0	0	0	0	6.68152e-05	3.39131e-05	0.000243282	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Solobacterium.s__Solobacterium_moorei	2.73683e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000170614	0	0	7.3852e-05	7.41155e-05	3.86528e-05
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	2.277e-05	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	4.69239e-05	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000130517	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	4.47897e-05	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	6.42493e-05	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0.000134539	0	0.000113687	0	0	0	0	8.01427e-05	7.37034e-05	0.000271694	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	7.53785e-05	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	5.95325e-05	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.00018738	0	0	0.000112767	4.30739e-05	4.99257e-05
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	9.59128e-05	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	5.00817e-05	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Gemella.s__Gemella_haemolysans	0	0	0	7.6328e-05	0	0	0	0	0	0.000126014	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.35044e-05
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	6.24554e-05	0	0.000124071	0	6.32029e-05	0	0	0.000105072	3.33321e-05	0.000287058	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	9.98388e-05	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000155544	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000177353	0	0	0.000101141	3.43909e-05	6.9041e-05
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	5.1026e-05	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.6129e-05	0	0	0	0	4.25959e-05	0	0.000213565	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000112014	0	0	0	0	0
PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Oribacterium.s__Oribacterium_sinus	0	0	0	6.11272e-05	0	0	0	0	0	0	0	0
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	5.44034e-05	0	0	0	0	0	0	0.000133445	0
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.65784e-05	0	0	0	0	4.9542e-05	4.18646e-05	4.12096e-05	0
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	5.70198e-05	0	0	0	0	5.65667e-05	0	0	0
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	4.46683e-05	0
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	1.61338e-05	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00020009	0	0	0	0.000218334	0	7.72494e-05	0	0	0	0	5.43232e-05
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Gemella.s__Gemella_haemolysans	0	0	0	5.32816e-05	0	0	0	0	0	5.83282e-05	0	5.0017e-05
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	8.46039e-05	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	0.000179597	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000198126	0	0	0.0001383	0	7.53292e-05
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	8.60384e-05	0	0	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.59676e-05	0	0	0	0	7.06357e-05	8.16113e-05	4.02738e-05	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	6.73606e-05	6.31341e-05	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	6.18414e-05	0	0	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.19763e-05	0	0	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	5.18894e-05
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000184719	0	0	0	0	0	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	8.30415e-05	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	6.41698e-05
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	7.36259e-05	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	5.48155e-05	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000413127	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	3.40674e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000203328	0	0	0	0.000138879	0	0	0	0	0	0	3.91235e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	9.95736e-05	0	0	0	0	3.17351e-05	0	0.000103629	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000108677	0	0	0	0	5.14307e-05	0.000131845	3.94814e-05	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000104164	0	0	0	0	7.24245e-05	5.62285e-05	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000309618	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Prevotella.s__Prevotella_nigrescens	0.000152299	0	0	0	0	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000396518	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	2.91554e-05
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.0001012	0	0	0	0	3.63263e-05	9.50705e-05	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	6.62913e-05	5.1831e-05	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	8.51691e-05	0	0	0	0	5.40871e-05	0	0.000251219	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	7.18506e-05	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	5.14359e-05	0	0	3.42676e-05	3.49287e-05	0.000193784	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	4.09386e-05	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	3.7811e-05	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000163208	0	0	3.5698e-05	0	4.0568e-05
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	8.27416e-05	0	5.6935e-05	0	0	5.11361e-05	6.13744e-05	0.000196047	0
PWY0-1296: purine ribonucleosides degradation|g__Granulicatella.s__Granulicatella_adiacens	0	0	0	0	0	0	0	0	4.29125e-05	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	6.56569e-05	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_gordonii	0	0	0	0	0	0	0	9.00692e-05	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000212275	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	4.45713e-05	0	0	0.000327592	0	0	4.63409e-05	0	8.23397e-05
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	4.73156e-05	0	0	0	0	0	3.48747e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	7.18058e-05	0	0	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	6.71059e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000171114	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.53327e-05	0	0	0	0	0	5.50554e-05	0.000457686	3.98983e-05
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	2.85524e-05	0	0	0	0	5.04511e-05	7.02817e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	6.66255e-05	0	0	0	0	6.65377e-05	0.00013053	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	3.80131e-05
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.56548e-05	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000253696	0	0	4.82676e-05	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	7.44388e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0	0	0	0	1.06092e-05	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	3.29867e-05
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.00016496	0	0	0	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	6.71015e-05	0.00031016	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000386184	0	0	0	0	0	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	2.65761e-05
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.00012636	0	0	0	0	0	0	0.000123585	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.00010203	0	0	0	0	3.36535e-05	9.02248e-05	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	6.51807e-05	4.70431e-05	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.00012619	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.2639e-05	0	0	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.11838e-05	0	0	0	0	7.67556e-05	0.000104593	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.00012619	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.2639e-05	0	0	0	0	0	0	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.11838e-05	0	0	0	0	7.67556e-05	0.000104593	0	0
PWY66-400: glycolysis VI (metazoan)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.00010069	0	6.05633e-05	0	0	6.16899e-05	0	0.00020095	0
PWY66-400: glycolysis VI (metazoan)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	4.38852e-05	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000345913	0	0	0	0.000161736	0	0	0	0	0	0	4.24811e-05
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	4.47531e-05	6.4265e-05	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.83776e-05
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Haemophilus.s__Haemophilus_sputorum	0	6.27145e-05	0	0	0	0	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000252979	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Campylobacter.s__Campylobacter_showae	3.36449e-05	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	5.95775e-05	0	0	0	0	0	0.000151697	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0.000107342	4.43798e-05	0	2.37491e-05	0	0	3.12508e-05	0	0.000133326	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	3.8657e-05
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000187285	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Prevotella.s__Prevotella_nigrescens	6.32037e-05	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000199926	0	0	0	0	0	0	0	0	0	0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000146321	0	0	0	0	0.00018548	0.000209247	0	0
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000121371	0	0	0	0.000162095	0	0	0	0	0	0	0
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000227715	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	0	3.42266e-05	0	0	0	0	0	4.58876e-05	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	8.82935e-06
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	8.36298e-05	7.78812e-05	0	0	0	0	5.72429e-05	4.36893e-05	0.000195885	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.40058e-05	0	0	0	0	3.72672e-05	5.51848e-05	3.4835e-05	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	4.98711e-05	0	0	0	0	4.51239e-05	4.49034e-05	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	5.94326e-05	0
TRNA-CHARGING-PWY: tRNA charging|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000314256	0	0	0	0.000189012	0	0	0	0	0	0	2.75559e-05
TRNA-CHARGING-PWY: tRNA charging|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	3.2187e-05	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	1.24042e-05
TRPSYN-PWY: L-tryptophan biosynthesis|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	1.7689e-05
TRPSYN-PWY: L-tryptophan biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.00017698	0	0	0	0	0.000101506	0.000118044	6.52086e-05	0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	7.18477e-05	0	0	0	0	1.99786e-05	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000392346	0	0	0	0.000232536	3.30162e-05	0	0	0	0	2.44312e-05	9.85049e-05
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0.000146683	8.05787e-05	0	0	0	0	2.71364e-05	5.61238e-05	3.16975e-05	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.75334e-05
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	2.63761e-05
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	0.00017054	0	0	0	0	8.33656e-05	8.64183e-05	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	3.29981e-05	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	2.92531e-05	0	0	0.00014763	0	0	7.3913e-05	2.74709e-05	0.00010004
VALSYN-PWY: L-valine biosynthesis|g__Campylobacter.s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	4.73104e-05
VALSYN-PWY: L-valine biosynthesis|g__Campylobacter.s__Campylobacter_showae	2.99763e-05	0	0	0	3.08554e-05	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	4.91294e-05	0	0	0	3.60271e-05
