ID	Domain	Phylum	Class	Order	Family	Genus	Species	score	completeness	contamination	strain_heterogeneity	size	N50	cluster_members	CO1	CO2	CO3	CO4	MA1	MA2	MA3	MA4	ME1	ME2	ME3	ME4	TH1	TH2	TH3	TH4
Mx_All_406	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__UBA1396	g__UBA1396	s__	64.11577468163075	66.74	0.99	0.0	877657	44828	1	0	1.0906166	1.3435824	0.029717654	0.23614572	0.17252319	0.17067376	0.12350591	0	0	0	0.024611883	0	0	0.011080794	0
Mx_All_407	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__NIC37A-2	s__	68.17966440907735	73.1	1.45	33.33	4314896	4929	1	0	0.07126491	0.11480994	0	0	0.06694599	0.020127567	0.15484545	0	0	0	0	0	0	0	0
Mx_All_408	d__Bacteria	p__Actinomycetota	c__Nitriliruptoria	o__Euzebyales	f__Euzebyaceae	g__	s__	56.21288668414292	68.76	3.06	33.33	2483023	2924	1	0	0.07596047	0.027770597	0	0.058354165	0.06520913	0.04440465	0.087026075	0	0	0	0.042880133	0	0	0	0
Mx_All_409	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium_C	s__	72.68869148505729	77.21	1.41	50.0	2270243	4440	1	0.015878258	0.019309176	0.04635504	0.0138087785	0.022488646	0.07996567	0.027987037	0.15285946	0	0	0	0	0	0	0	0
Mx_All_41	d__Bacteria	p__Bacillota	c__Bacilli	o__Paenibacillales	f__UBA4045	g__	s__	96.94288409018772	95.15	0.13	0.0	3875289	76872	1	0.010903094	0	0	0.04401851	0	0	0	0	0	0	0	0	0	1.2479254	0.12672044	0
Mx_All_410	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__	s__	89.14796146085739	97.44	2.14	0.0	3846368	65452	1	0	0.024302274	0.10770398	0	0.15907672	0.15218581	0.16355199	0.109120674	0	0.057029214	0.007605057	0.76692945	0	0	0.015274558	0
Mx_All_411	d__Bacteria	p__Bacillota	c__Bacilli	o__Haloplasmatales	f__Haloplasmataceae	g__Inordinaticella	s__	63.74707540893292	87.49	5.34	18.18	1875541	9387	1	0.13834193	0.020081103	0.07587238	0	0	0	0	0	0	0.007662896	0	0	0.1494411	0	0	0
Mx_All_412	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU010	f__DTU010	g__	s__	56.378023856607506	62.49	1.69	33.33	1526731	3544	1	0.025648905	0	0.10326062	0.010757611	0	0	0	0	0	0.0072673373	0	0	0.103160895	0	0	0
Mx_All_413	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__	76.00104611005945	84.39	2.22	37.5	2425933	5716	1	0.10126385	0	0.17048682	0.0536559	0.023241866	0	0.021840127	0.010991857	0	0	0	0	0	0	0	0
Mx_All_414	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Oceanipulchritudinaceae	g__	s__	96.00692339666556	98.65	1.04	33.33	3806028	26338	1	0	0	0	0	0.18414596	0.14337519	0.119033925	0.110980555	0	0.035058472	0	0.009205721	0	0	0	0
Mx_All_415	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_D	f__Amphibacillaceae	g__Pseudogracilibacillus	s__Pseudogracilibacillus sp012518125	87.74926604744276	93.82	1.66	0.0	2085274	28743	1	0.022926921	0.046979137	0.057095	0.19933014	0.04201117	0.08204166	0.05395727	0.15882298	0	2.2812116	0.01688557	0.02196928	0.36677897	3.8377924	2.2899165	0.6277116
Mx_All_416	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__ML615J-28	f__CAG-698	g__DUVT01	s__DUVT01 sp012840905	94.40494332928564	98.67	1.33	0.0	1606214	58869	1	0.040999006	0.15048598	0.30125618	0.12391254	0.059779942	0.03310559	0.0767424	0.10692455	0	0.0058275685	0	0	0	0	0	0
Mx_All_417	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__	93.73935938897152	97.82	1.3	14.29	2206527	29321	1	0	0.13103122	0.021620665	0.27907756	0	0.043052744	0	0.025596997	0	0	0	0	0	0	0	0
Mx_All_418	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JACCES01	s__JACCES01 sp029263795	76.9381434144963	90.56	3.31	30.0	3025818	7418	1	0.24673541	0.046726305	0.041714996	0.05341611	0.018094184	0	0	0.01324501	0	0	0	0	0	0	0	0
Mx_All_419	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Haloferula	s__	82.62475911448581	91.42	2.21	20.0	2938617	4222	1	0.03343797	0.09159766	0.08079029	0.024819428	0.08038932	0.016400633	0	0.024008777	0	0	0	0	0	0	0	0
Mx_All_42	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Micromonosporaceae	g__Micromonospora_I	s__	74.99752117066559	81.67	1.7	0.0	3124112	4519	1	0.025065625	0.014809765	0.015462554	0.014987957	0.022761656	0	0	0.0716293	0	0.006895226	0	0	0	0	0.16367924	0
Mx_All_420	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__DSM-16000	f__Inquilinaceae	g__	s__	94.66797312182881	96.51	0.87	0.0	3394061	103740	1	0.09387518	0.08780465	0.10826406	0.113122486	0.29088196	0.1272653	0.10281683	0.08648049	0	0.057633802	0	0.068194464	0	0	0.014516384	0
Mx_All_421	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lautropia	s__	80.74135636653014	88.37	2.12	42.86	4371113	13349	1	0	0	0.027722895	0	0.09572604	0.1354057	0.17566532	0.09200944	0	0.04007516	0.00652913	0.16734195	0	0	0	0
Mx_All_422	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	s__	101.23624511358587	98.67	0.0	0.0	1476262	135672	1	0.017328454	0	1.7255341	0.09459238	0.6715738	0.26262036	0.51477545	0.2650321	0	0.1380122	0	0	0	0	0	0
Mx_All_423	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JADJWH01	f__JADJWH01	g__JADJWH01	s__	92.23154316651228	96.45	1.29	0.0	2529161	29046	1	0	0.022646863	0.1547934	0	0.075359896	0.12881267	0.09514434	0.12575893	0	0.008037631	0	0.021584174	0	0	0	0
Mx_All_424	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactiplantibacillus	s__Lactiplantibacillus plantarum	79.12422204918134	94.24	4.08	80.0	2905010	10976	1	0	0	0	0	0	0	0	0	0.22432457	0.93317974	0.30004907	0.4597309	0.00722783	0	0	0.0057216156
Mx_All_425	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__PMG-095	s__	81.28908505888933	89.46	2.12	0.0	5928573	72139	1	0	0	0.095468074	0	0.12813658	0.4177665	0.6251885	0.029406117	0	0	0	0	0	0	0	0
Mx_All_426	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__	g__	s__	83.35953190232931	90.33	2.14	83.33	2662312	7808	1	0.02593059	0.07602557	0.038297847	0.13652508	0.03208868	0.015737737	0.040152118	0.03552976	0	0.0051383325	0	0	0	0	0	0
Mx_All_427	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Rariloculales	f__Rariloculaceae	g__ZC4RG20	s__	51.033285690181295	83.92	7.76	47.17	4635033	32047	1	0.7329981	0.4307741	0.40724292	0.52539015	0.21676502	0.39168382	0.29942784	0.37368268	0	0.012336001	0	0.03088126	0	0	0	0
Mx_All_428	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU010	f__DTU010	g__DTU010	s__DTU010 sp029776155	82.2749190003113	85.95	1.14	0.0	2014474	11216	1	0.04580746	0.041718774	0.16367392	0.053849522	0.017574081	0.017210422	0	0.012879128	0	0.014927364	0	0	0.057861477	0	0	0
Mx_All_429	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Ureibacillus	s__	86.80795657069757	91.55	1.59	54.55	3162081	47998	1	0	0	0	0	0	0	0	0	0	0.94320047	0	0	0	0	0	0
Mx_All_43	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micavibrionales	f__Micavibrionaceae	g__	s__	74.73716561218376	80.01	1.57	50.0	1427485	3840	1	0	0	0.0092902975	0	0.09831176	0.010264259	0.012055278	0.21735772	0	0.010027497	0	0.006993511	0	0	0	0
Mx_All_430	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__	g__	s__	68.33767890564694	65.35	0.0	0.0	1193140	944839	1	0	0	0	0	0	0.137234	1.3804104	0.016405355	0	0	0	0	0	0	0	0
Mx_All_431	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__	93.32540388006596	96.48	1.15	0.0	5827932	155170	1	0.016741106	0.2423909	0.117887296	0.0878683	0.087960616	0.098517016	0.05906174	0.08700579	0	0.005218105	0	0.034490913	0	0	0	0
Mx_All_432	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Balneolales	f__Balneolaceae	g__	s__	89.06383441207495	97.47	2.43	66.67	2421354	17681	1	0	0	0.108421534	0	0.071165964	0.17094842	0.2082488	0.15892072	0	0	0	0	0	0	0	0
Mx_All_433	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus delbrueckii	94.3715637143507	92.28	0.0	0.0	1675254	15245	1	0	0	0	0	0	0	0	0	0.4328003	0.02075359	0	0.2810424	0	0	0	0
Mx_All_434	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Woeseiales	f__Woeseiaceae	g__	s__	83.5282162572048	88.88	1.56	0.0	4001990	78783	1	0	0.030041855	0.15510778	0	0.032510716	0.39914268	0.91538817	0.096388236	0	0.013622272	0	0.0115958275	0	0	0	0
Mx_All_435	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__Enterococcus faecalis	80.26609879386085	83.78	1.11	14.29	2393574	5688	1	0	0	0	0	0	0	0	0	0	0.3019821	0	0	0	0	0	0
Mx_All_436	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Tissierellales	f__Tepidimicrobiaceae	g__JAAYHX01	s__JAAYHX01 sp012735215	77.3873384952986	79.31	0.86	0.0	1835359	56843	1	0	0	0	0	0	0	0	0	0	0.059674274	0	0	0.50502485	0	0.03214678	0
Mx_All_437	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__JAATET01	g__JAATET01	s__JAATET01 sp938011325	70.98245323565105	88.32	3.85	0.0	2885405	6682	1	0	0	0.05744136	0	0.108044565	0.09238581	0.12321542	0.043661788	0	0	0	0	0	0	0	0
Mx_All_438	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Methylophilaceae	g__UBA6140	s__	101.23833429592005	98.71	0.0	0.0	2042135	113938	1	0.07879117	0.0069361413	0.2621168	0.31735617	0.2535109	0.38682833	0.35467973	0.4688158	0	0.15035634	0.005983927	0.049245644	0	0	0	0
Mx_All_439	d__Bacteria	p__Bacillota	c__Bacilli	o__Paenibacillales	f__K13	g__	s__	83.406829823643	81.03	0.0	0.0	4417559	56710	1	0.012765109	0	0	0	0	0	0	0.006570021	0	0.055340666	0	0.029299315	0.05968558	0.65210426	0.16656005	0
Mx_All_44	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Defluviitaleaceae	g__Defluviitalea_A	s__Defluviitalea_A sp012521175	69.47329421899201	96.35	5.95	13.33	2850690	14465	1	0	0	0	0	0	0	0	0	0	0.01556156	0	0	0.36645073	0	0	0
Mx_All_440	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU080	f__RSA5	g__RSA7	s__	54.958395657850005	55.55	0.52	50.0	1735189	3139	1	0.034761477	0.038066432	0	0.022510484	0	0	0	0	0	0.029540954	0	0.0056854594	0.018307017	0.0856092	0.044409912	0
Mx_All_441	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Croceibacterium	s__Croceibacterium sp029265155	57.391925582291535	65.12	2.17	62.5	1790369	3399	1	0.009813925	0	0	0.21192122	0.04064587	0.010234307	0.017157748	0.07906926	0	0.0127515355	0	0.017790519	0	0	0	0
Mx_All_442	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Oleiphilaceae	g__JAEZAA01	s__JAEZAA01 sp029268325	92.51014845815456	98.06	1.58	0.0	3429017	50153	1	0.12500837	0.012553584	0.08876114	0.20419946	0.12103347	0.08700909	0.024935607	0.15925689	0	0.006872426	0	0	0.046774685	0	0.008481786	0
Mx_All_443	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__JACDBH01	g__	s__	56.22870039182008	61.54	1.71	50.0	837952	58533	1	0	0	0.019867059	0	0.024294956	0.7454789	1.1193475	0.30529755	0	0.016694397	0	0.065108836	0	0	0.017064855	0
Mx_All_444	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Nitratireductor_C	s__	82.1204748618354	95.55	3.21	5.88	3282075	73022	1	0.76962507	0.4815135	0.3623056	0.21901323	0.3951402	0.11628991	0.07432771	0.07519473	0	0.016480034	0	0.02137066	0	0.11467897	0.24138921	0.11327369
Mx_All_445	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__JAEYZS01	g__JAEYZS01	s__	93.78350268947727	95.49	0.89	0.0	2411874	306906	1	0.08974281	0.5686183	0.3465356	0.4624739	0.20724714	0.093344115	0.059524503	0.3386673	0	0	0	0	0	0	0	0
Mx_All_446	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__DUVY01	g__DUVY01	s__	85.10348683808809	100.0	3.45	0.0	1701172	50930	1	0.009494365	0	0	0	0	0	0	0	0	0	0	0	2.8189795	0	0	0
Mx_All_447	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__JAEZGD01	s__	58.98470707985129	85.25	6.25	50.0	5041411	5241	1	0	0.008401787	0.030030979	0	0.11241632	0.1445463	0.10217806	0.04200725	0	0	0	0.005005734	0	0	0.0096696885	0
Mx_All_448	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__	g__	s__	44.06847866533472	55.3	2.59	0.0	1583147	2735	1	0	0	0	0	0	0	0	0	0	0.05745434	0	0	0.26420292	0.03817107	0.054399185	0
Mx_All_449	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Aquamicrobium_A	s__Aquamicrobium_A sp014860725	67.13181641850221	83.67	4.12	50.0	3352654	10084	1	0.027764408	0.049139272	0.044536386	0.02332273	0.30127463	0.14181124	0.08361609	0.094192125	0	0.041251287	0.012059648	0.13757047	0	0.0063781315	0.16653368	0
Mx_All_45	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Cellulomonadaceae	g__JAAYZM01	s__JAAYZM01 sp029267995	86.29869177058657	93.16	1.93	40.0	2770922	10799	1	0.031008625	0.0324209	0.012419069	0.19816412	0.059658736	0.021647006	0.013879834	0.17988285	0	0.07053583	0.0067194453	0.70987916	0	0	0.017844569	0
Mx_All_450	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Opimibacter	s__	88.57110489002237	98.27	2.48	0.0	3300167	252470	1	0	0	2.981188	0	10.115568	15.740626	12.1353655	10.576962	0	0	0	0	0	0	0	0
Mx_All_451	d__Bacteria	p__Bacillota	c__Bacilli	o__Thermoactinomycetales	f__Thermoactinomycetaceae	g__Staphylospora	s__	83.17733674426435	98.08	3.53	0.0	2415772	312373	1	0.008682377	0.01965797	0.015793351	0.007926895	0.008169856	0.012973126	0.012159607	0.043388512	0	0.261809	0	0.014324525	0.99551547	0.21004267	0.16252272	0.031105094
Mx_All_452	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9	g__	s__	76.25726382471453	95.54	4.5	20.0	3220141	43105	1	0.053668603	0.10755293	0.02061394	0.030783065	0.022068188	0.020343916	0	0.068812475	0	0.0791822	0	0	0	0.018457271	0.21344216	0
Mx_All_453	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__JACCES01	s__	62.301572937318966	74.35	3.15	60.0	2235831	4199	1	0.26524955	0.010199773	0.022194166	0.02032897	0.034688726	0	0	0.009558619	0	0.0167872	0	0	0.0066830902	0	0	0
Mx_All_454	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_G	f__UBA6769	g__Pueribacillus	s__	90.43283536086065	90.03	0.45	100.0	1694092	25449	1	0.023147587	0	0	0.012031704	0	0	0	0.012084834	0	0.09715473	0.018185118	0	0.053714916	0.55785525	0.9781985	1.4731464
Mx_All_455	d__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Denitrovibrionaceae	g__Geovibrio	s__	75.30496253636083	80.0	1.75	100.0	2463159	40731	1	0	0	0	0	0.26783815	0.11691613	0.21198283	0	0	0	0	0.014296373	0	0	0	0
Mx_All_456	d__Bacteria	p__Bacillota	c__Bacilli	o__Caldalkalibacillales	f__Caldalkalibacillaceae	g__CALFAC01	s__	87.33983083552862	90.77	1.26	50.0	2091556	30176	1	0	0	0	0	0	0	0	0	0	0.013024777	0.34391978	0	0.027449794	0.06395431	0.3120708	0.16732231
Mx_All_457	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Tissierellales	f__Tepidimicrobiaceae	g__JAAYEM01	s__JAAYEM01 sp012728725	90.30167946993328	95.45	1.44	0.0	2075055	12687	1	0	0.011196467	0	0	0	0	0	0	0	0.15767848	0	0	0.10736241	0	0.03868546	0.03384893
Mx_All_458	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__PJMF01	g__JALYRS01	s__	74.32067684800917	71.29	0.0	0.0	1151738	1151738	1	0	0	0.20223725	0	0.21435389	0.34868047	0.21460027	0.18679711	0	0	0	0.0743473	0	0	0	0
Mx_All_459	d__Bacteria	p__Patescibacteria	c__Doudnabacteria	o__UBA920	f__O2-02-FULL-48-8	g__	s__	66.57076001048371	68.81	0.99	0.0	781168	263949	1	0	0	0	0	0	0.33209705	0.54105794	0.40882823	0	0	0	0	0	0	0	0
Mx_All_46	d__Bacteria	p__Bacillota_E	c__Symbiobacteriia	o__Symbiobacteriales	f__Symbiobacteriaceae	g__Symbiobacterium	s__Symbiobacterium thermophilum	78.39476438692941	88.93	3.0	80.0	3195046	13475	1	0.0071986313	0.007751581	0	0	0	0	0	0.019316902	0	1.101621	0.49500456	0.027742805	7.1614103	0.37960497	0.22190148	0.22261769
Mx_All_460	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Rhodothermales	f__	g__	s__	78.21198106313773	86.33	2.3	66.67	3845089	4979	1	0	0	0	0	0	0.14777689	0.2717166	0	0	0	0	0	0	0	0	0
Mx_All_461	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9	g__	s__	70.0186792221008	89.56	4.4	0.0	3532404	82672	1	0.3654673	0.22475392	0.9666753	0.5022849	0.5814529	0.26288998	0.2992507	0.27012953	0	0.03164369	0	0.026102982	0	0	0.019769626	0
Mx_All_462	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Nitrococcales	f__AK92	g__AK92	s__	56.057210013503095	83.52	6.04	14.29	3306665	5600	1	0.050797284	0.017560096	0.020076718	0.06515435	0.048032317	0.0097440155	0	0.13834359	0	0	0	0.006929642	0.02071689	0	0	0
Mx_All_463	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9	g__CALBZE01	s__	71.41961043988739	95.54	5.49	20.0	3474871	29055	1	0.059778377	1.1632053	0.1083827	0.17829552	0.022502143	0.02181741	0.028352747	0.032357156	0	0	0	0	0	0	0.024650032	0
Mx_All_464	d__Bacteria	p__Bacillota_E	c__Thermaerobacteria	o__Thermaerobacterales	f__Thermaerobacteraceae	g__ZC4RG37	s__	76.0980773530561	84.86	2.48	66.67	2079868	9318	1	0	0	0	0.008584598	0	0	0	0	0	0	0	0	0	0.0729593	1.0288439	0.12155471
Mx_All_465	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	s__Sphingobacterium sp000814685	92.06636451870541	99.29	1.9	0.0	2743743	35705	1	0.3364873	0	0.019206751	0.11061833	0.027492989	0	0	0	0	0	0	0	0	0	0	0
Mx_All_466	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1400	f__	g__	s__	66.04551544973316	68.81	0.99	0.0	1293403	23498	1	0	0.18595697	0.40581846	0	0.22671302	0.32027844	0.20215717	0.25414294	0	0	0	0.007843139	0	0	0	0
Mx_All_467	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JADJWH01	f__JADJWH01	g__JADJWH01	s__	85.83649457671082	96.45	2.64	8.33	2285467	54096	1	0.387539	0.6525136	0.35662913	0.7273765	0.07807193	0.07637468	0.09600545	0.11186604	0	0	0	0	0	0	0	0
Mx_All_468	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Marinilabiliaceae	g__Geofilum	s__Geofilum sp012838865	91.05241477646842	96.01	1.63	66.67	3076151	16270	1	0	0	0.032685526	0.41748276	0	0.04433319	0.07234183	0.031008143	0	0	0	0	0	0	0	0
Mx_All_469	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__UBA1924	g__UBA6054	s__	95.56762036970842	96.59	0.64	0.0	2960718	22659	1	0.010035104	0	0.05804492	0.06419524	0.04141504	0.017353375	0.028381057	0.06201385	0	0.073375046	0.0066335495	0.18523884	0	0	0	0
Mx_All_47	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__UBA4665	g__CALBGR01	s__CALBGR01 sp937892705	62.951717146841496	61.01	0.0	0.0	780426	7646	1	0.07712143	0.17871438	0.020890543	0	0.07942039	0	0	0.008239213	0	0	0	0	0	0	0	0
Mx_All_470	d__Bacteria	p__Bacillota_C	c__Negativicutes	o__Sporomusales	f__Sporomusaceae	g__Sporomusa	s__	79.02311523917841	94.86	3.7	16.67	3362522	12378	1	0.032395747	0	0	0	0	0	0	0	0	0	0	0	0.3110851	0	0	0
Mx_All_471	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__Limnochordales	f__ZCTH02-B6	g__ZCTH02-B6	s__ZCTH02-B6 sp017578085	80.37456296987713	89.87	2.64	57.14	2278139	24668	1	0.24580872	0.039574046	0.054940667	0.08608638	0.01542159	0.010300292	0.018380327	0.040041987	0	0.01967778	1.8141743	0	0.28678998	1.4664179	5.784969	1.6786098
Mx_All_472	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Anoxybacillaceae	g__Parageobacillus	s__Parageobacillus toebii	80.70602395479605	84.82	1.49	80.0	2493701	19411	1	0	0	0.009748438	0	0	0	0	0	0	1.2619267	0.6416031	0	0.053607475	0.0356173	0.028677918	0.039988127
Mx_All_473	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Membranihabitans	s__	91.29833173569298	95.17	1.24	0.0	4789844	45359	1	0	0	0.056390435	0.009502721	0.037699375	0.54236996	0.14833698	0.38650733	0	0.020749858	0	0	0	0	0	0
Mx_All_474	d__Bacteria	p__Bacillota_B	c__Syntrophomonadia	o__Syntrophomonadales	f__Syntrophomonadaceae	g__JAAYRQ01	s__	98.72459342245233	96.71	0.04	0.0	2246094	26865	1	0.028368086	0.008704477	1.3408929	0.01411437	0.01736882	0.040822197	0.012581178	0.010759114	0	0	0	0	0	0	0	0
Mx_All_475	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azospira_A	s__	81.82278726276861	91.94	2.84	70.0	2682267	15473	1	0	0	0	0	0.81791073	0.05481139	0	0.037291404	0	0	0	0	0	0	0	0
Mx_All_476	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Pedomonas	s__	94.12728491961431	99.35	1.83	100.0	3090560	15652	1	0.92070895	0	0.0090985345	0.607068	0.12746692	0	0	0.061032735	0	0	0	0	0	0	0	0
Mx_All_477	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__CFX8	g__JACCZH01	s__	98.00172980303469	97.61	0.47	100.0	3480055	34951	1	0.008941308	0	0.12117466	0.007839789	0.20201898	0.07327515	0.034406815	0.072272986	0	0.008063783	0	0.04315734	0	0	0	0
Mx_All_478	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Levybacterales	f__	g__	s__	63.414241352021705	73.98	2.59	0.0	989800	58679	1	0.12225106	0.058204073	0.027980503	0.11600668	0.10567447	0.045582276	0	0.10526475	0	0	0	0.0075942553	0	0	0	0
Mx_All_479	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	g__Devosia_A	s__	80.84322047684269	89.38	2.34	37.5	3308463	37277	1	0	0.03606346	0	0	0.16088516	0.020160874	0.06544811	0.031773582	0	0.13865192	0.010911251	0.17015533	0	0	0.0573014	0
Mx_All_48	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Chiayiivirga	s__	52.143636088267776	81.3	7.3	75.0	2539346	5461	1	0	0.029332273	0.23097675	0.2571287	0.120375015	0.28909186	0.032963704	0.38379675	0	0.0074976804	0	0.010221911	0	0	0	0
Mx_All_480	d__Bacteria	p__Bacillota_G	c__DTU065	o__DTU065	f__DTU065	g__DTU065	s__DTU065 sp001512545	92.00170294632221	94.61	1.01	0.0	2251184	76455	1	0.44578293	0.040082306	0.108356014	0.02489742	0.014328747	0.01183388	0.008858071	0.030080603	0	0.062636614	0	0	1.7554839	0	0	0
Mx_All_481	d__Bacteria	p__Bacillota	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__	s__	57.85291087669296	68.78	2.6	12.5	2322388	3132	1	0.03241558	0	0	0	0	0	0	0.017156329	0	0.02661799	0	0	0	0.22731681	0.19302768	0
Mx_All_482	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__Acholeplasmatales	f__	g__	s__	88.7320445345072	98.67	2.67	50.0	1834363	14259	1	0.029804332	0	0.5697258	0.025063628	0.03934847	0.01156998	0.05247162	0.044715844	0	0	0	0	0	0	0	0
Mx_All_483	d__Bacteria	p__Myxococcota	c__Bradymonadia	o__UBA4248	f__UM-FILTER-63-12	g__	s__	60.418898367418706	93.55	7.1	0.0	7585059	54676	1	0	0.03319968	0.4798215	0.0237924	0.17522083	0.091705464	0.026217148	0.198728	0	0	0	0	0	0	0	0
